season,week,contestant,interval_width,certainty,point_estimate,voting_method,has_judges_save,rule_era
23,2,Vanilla Ice,0.9923944372623573,0.007605562737642679,0.0,percent,False,Percent Era (S3-27)
23,3,Maureen McCormick,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,3,Rick Perry,0.12350999809251313,0.8764900019074868,0.0,percent,False,Percent Era (S3-27)
23,3,Jana Kramer,1.0,0.0,0.999999,percent,False,Percent Era (S3-27)
23,3,Marilu Henner,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,3,Terra Jole,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,3,Amber Rose,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,3,Ryan Lochte,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,3,Babyface,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,3,Vanilla Ice,1.0,0.0,1e-06,percent,False,Percent Era (S3-27)
23,4,Maureen McCormick,0.9833323333333334,0.016667666666666636,0.9833303333333333,percent,False,Percent Era (S3-27)
23,4,Jana Kramer,0.9833333333333334,0.016666666666666607,1e-06,percent,False,Percent Era (S3-27)
23,4,Marilu Henner,0.9833343333333333,0.01666566666666669,0.011112111111111099,percent,False,Percent Era (S3-27)
23,4,Terra Jole,0.9833323333333334,0.016667666666666636,0.0,percent,False,Percent Era (S3-27)
23,4,Amber Rose,0.9833323333333334,0.016667666666666636,0.0,percent,False,Percent Era (S3-27)
23,4,Ryan Lochte,0.9833343333333334,0.01666566666666658,0.00555655555555555,percent,False,Percent Era (S3-27)
23,4,Babyface,0.16746060317460318,0.8325393968253968,0.0,percent,False,Percent Era (S3-27)
23,4,Vanilla Ice,0.14365107936507937,0.8563489206349206,0.0,percent,False,Percent Era (S3-27)
23,6,Maureen McCormick,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,6,Jana Kramer,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,6,Marilu Henner,1.0,0.0,1.0,percent,False,Percent Era (S3-27)
23,6,Terra Jole,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,6,Amber Rose,0.18825594645941285,0.8117440535405871,0.0,percent,False,Percent Era (S3-27)
23,6,Ryan Lochte,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,7,Maureen McCormick,0.20239560958083833,0.7976043904191616,0.0,percent,False,Percent Era (S3-27)
23,7,Jana Kramer,0.9940119760479043,0.0059880239520957446,0.0,percent,False,Percent Era (S3-27)
23,7,Marilu Henner,0.9940129760479042,0.005987023952095827,0.0059890239520958,percent,False,Percent Era (S3-27)
23,7,Terra Jole,0.9940119760479043,0.0059880239520957446,0.9940099760479042,percent,False,Percent Era (S3-27)
23,7,Ryan Lochte,0.9940129760479043,0.005987023952095716,1e-06,percent,False,Percent Era (S3-27)
23,8,Terra Jole,0.9514583106796117,0.04854168932038827,0.2669905412621359,percent,False,Percent Era (S3-27)
23,8,Jana Kramer,0.9514563106796117,0.04854368932038833,0.2087381140776699,percent,False,Percent Era (S3-27)
23,8,Marilu Henner,0.9514583106796117,0.04854168932038827,0.27669927912621356,percent,False,Percent Era (S3-27)
23,8,Ryan Lochte,0.2475733155339806,0.7524266844660195,0.24757206553398056,percent,False,Percent Era (S3-27)
23,9,Terra Jole,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
23,9,Jana Kramer,1.0,0.0,1.0,percent,False,Percent Era (S3-27)
23,9,Marilu Henner,0.3508778596491228,0.6491221403508771,0.0,percent,False,Percent Era (S3-27)
23,10,Terra Jole,0.49152642372881356,0.5084735762711865,-0.0,percent,False,Percent Era (S3-27)
23,10,Jana Kramer,0.4915264237288136,0.5084735762711864,1.0,percent,False,Percent Era (S3-27)
24,2,Heather Morris,1.0,0.0,0.09564005485232066,percent,False,Percent Era (S3-27)
24,2,Mr. T,1.0,0.0,0.12939532911392404,percent,False,Percent Era (S3-27)
24,2,Chris Kattan,0.12939544022503516,0.8706045597749649,0.12939432911392404,percent,False,Percent Era (S3-27)
24,2,Bonner Bolton,1.0,0.0,0.10407887341772151,percent,False,Percent Era (S3-27)
24,2,Charo,1.0,0.0,0.11673710126582278,percent,False,Percent Era (S3-27)
24,2,Simone Biles,1.0,0.0,0.09985946413502109,percent,False,Percent Era (S3-27)
24,2,Erika Jayne,1.0,0.0,0.10407887341772151,percent,False,Percent Era (S3-27)
24,2,Nancy Kerrigan,1.0,0.0,0.10407887341772151,percent,False,Percent Era (S3-27)
24,2,Nick Viall,1.0,0.0,0.11673710126582278,percent,False,Percent Era (S3-27)
24,3,Heather Morris,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,3,Mr. T,1.0,0.0,1e-06,percent,False,Percent Era (S3-27)
24,3,Bonner Bolton,1.0,0.0,0.999999,percent,False,Percent Era (S3-27)
24,3,Charo,0.1418921418918919,0.8581078581081081,0.0,percent,False,Percent Era (S3-27)
24,3,Simone Biles,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,3,Erika Jayne,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,3,Nancy Kerrigan,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,3,Nick Viall,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,4,Heather Morris,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,4,Mr. T,0.16071457142857143,0.8392854285714286,0.0,percent,False,Percent Era (S3-27)
24,4,Bonner Bolton,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,4,Simone Biles,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,4,Erika Jayne,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,4,Nancy Kerrigan,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
24,4,Nick Viall,1.0,0.0,1.0,percent,False,Percent Era (S3-27)
24,5,Heather Morris,0.9901970784313726,0.009802921568627387,0.0,percent,False,Percent Era (S3-27)
24,5,Bonner Bolton,0.9901970784313725,0.009802921568627498,0.009804921568627443,percent,False,Percent Era (S3-27)
24,5,Erika Jayne,0.17647092156862748,0.8235290784313725,0.0,percent,False,Percent Era (S3-27)
24,5,Simone Biles,0.9901970784313726,0.009802921568627387,0.0,percent,False,Percent Era (S3-27)
24,5,Nancy Kerrigan,0.9901970784313726,0.009802921568627387,0.9901950784313726,percent,False,Percent Era (S3-27)
24,5,Nick Viall,0.9901970784313726,0.009802921568627387,0.0,percent,False,Percent Era (S3-27)
24,6,Heather Morris,0.1784435137724551,0.8215564862275448,0.0,percent,False,Percent Era (S3-27)
24,6,Bonner Bolton,0.8922155688622755,0.10778443113772451,0.03293513173652696,percent,False,Percent Era (S3-27)
24,6,Simone Biles,0.8922155688622754,0.10778443113772462,0.014971059880239527,percent,False,Percent Era (S3-27)
24,6,Nancy Kerrigan,0.8922155688622755,0.10778443113772451,0.9131706526946108,percent,False,Percent Era (S3-27)
24,6,Nick Viall,0.8922155688622755,0.10778443113772451,0.03892315568862276,percent,False,Percent Era (S3-27)
24,7,Nancy Kerrigan,0.3285720952380952,0.6714279047619047,0.0,percent,False,Percent Era (S3-27)
24,7,Nick Viall,0.3380959047619047,0.6619040952380952,0.33809457142857136,percent,False,Percent Era (S3-27)
24,7,Bonner Bolton,0.9642867142857143,0.03571328571428567,0.3595241428571428,percent,False,Percent Era (S3-27)
24,7,Simone Biles,0.9642867142857143,0.03571328571428567,0.30238128571428563,percent,False,Percent Era (S3-27)
24,8,Bonner Bolton,0.5538471538461539,0.4461528461538461,-0.0,percent,False,Percent Era (S3-27)
24,8,Simone Biles,0.5538471538461538,0.4461528461538462,1.0,percent,False,Percent Era (S3-27)
25,2,Derek Fisher,0.9753684581280788,0.02463154187192118,0.00739016256157636,percent,False,Percent Era (S3-27)
25,2,Barbara Corcoran,0.127258021893815,0.872741978106185,0.0,percent,False,Percent Era (S3-27)
25,2,Sasha Pieterse,0.9753664581280789,0.024633541871921127,0.0,percent,False,Percent Era (S3-27)
25,2,Terrell Owens,0.9753684581280789,0.02463154187192107,0.0049271083743842444,percent,False,Percent Era (S3-27)
25,2,Victoria Arlen,0.9753664581280789,0.024633541871921127,0.9753644581280788,percent,False,Percent Era (S3-27)
25,2,Drew Scott,0.9753674581280789,0.0246325418719211,1e-06,percent,False,Percent Era (S3-27)
25,2,Nick Lachey,0.9753684581280788,0.02463154187192118,0.00739016256157636,percent,False,Percent Era (S3-27)
25,2,Debbie Gibson,0.11193235139573068,0.8880676486042693,0.0,percent,False,Percent Era (S3-27)
25,2,Nikki Bella,0.9753684581280788,0.02463154187192118,0.0049271083743842444,percent,False,Percent Era (S3-27)
25,2,Vanessa Lachey,0.9753664581280789,0.024633541871921127,0.0,percent,False,Percent Era (S3-27)
25,4,Derek Fisher,0.13020858333333332,0.8697914166666667,0.0,percent,False,Percent Era (S3-27)
25,4,Sasha Pieterse,0.9947926666666667,0.005207333333333342,0.0,percent,False,Percent Era (S3-27)
25,4,Terrell Owens,0.9947926666666667,0.005207333333333342,0.9947906666666667,percent,False,Percent Era (S3-27)
25,4,Victoria Arlen,0.9947926666666667,0.005207333333333342,0.0,percent,False,Percent Era (S3-27)
25,4,Drew Scott,0.9947926666666667,0.005207333333333342,0.0,percent,False,Percent Era (S3-27)
25,4,Nick Lachey,0.9947926666666667,0.005207333333333342,0.005209333333333343,percent,False,Percent Era (S3-27)
25,4,Nikki Bella,0.9947926666666667,0.005207333333333342,0.0,percent,False,Percent Era (S3-27)
25,4,Vanessa Lachey,0.9947926666666667,0.005207333333333342,0.0,percent,False,Percent Era (S3-27)
25,5,Sasha Pieterse,0.1477835369458128,0.8522164630541872,0.0,percent,False,Percent Era (S3-27)
25,5,Terrell Owens,0.9885057471264368,0.011494252873563204,0.0,percent,False,Percent Era (S3-27)
25,5,Victoria Arlen,0.9885057471264368,0.011494252873563204,0.0,percent,False,Percent Era (S3-27)
25,5,Drew Scott,0.9885057471264368,0.011494252873563204,0.0,percent,False,Percent Era (S3-27)
25,5,Nick Lachey,0.9885067471264368,0.011493252873563176,0.011495252873563204,percent,False,Percent Era (S3-27)
25,5,Nikki Bella,0.9885057471264368,0.011494252873563204,0.0,percent,False,Percent Era (S3-27)
25,5,Vanessa Lachey,0.9885067471264368,0.011493252873563176,0.9885047471264368,percent,False,Percent Era (S3-27)
25,6,Victoria Arlen,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
25,6,Terrell Owens,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
25,6,Drew Scott,1.0,0.0,1.0,percent,False,Percent Era (S3-27)
25,6,Nick Lachey,0.2006806054421769,0.7993193945578231,0.0,percent,False,Percent Era (S3-27)
25,6,Nikki Bella,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
25,6,Vanessa Lachey,1.0,0.0,0.0,percent,False,Percent Era (S3-27)
25,7,Victoria Arlen,0.9811330754716981,0.018866924528301854,0.0,percent,False,Percent Era (S3-27)
25,7,Terrell Owens,0.981133075471698,0.018866924528301965,1.0,percent,False,Percent Era (S3-27)
25,7,Drew Scott,0.9811330754716981,0.018866924528301854,0.0,percent,False,Percent Era (S3-27)
25,7,Nikki Bella,0.2679250283018868,0.7320749716981132,0.0,percent,False,Percent Era (S3-27)
25,7,Vanessa Lachey,0.25094389622641505,0.749056103773585,0.0,percent,False,Percent Era (S3-27)
25,8,Victoria Arlen,0.9520567945205479,0.04794320547945208,0.33789987671232874,percent,False,Percent Era (S3-27)
25,8,Terrell Owens,0.3173522648401826,0.6826477351598175,0.31735093150684923,percent,False,Percent Era (S3-27)
25,8,Drew Scott,0.9520567945205479,0.04794320547945208,0.34474919178082186,percent,False,Percent Era (S3-27)
25,9,Victoria Arlen,0.46153946153846154,0.5384605384615384,-0.0,percent,False,Percent Era (S3-27)
25,9,Drew Scott,0.4615394615384616,0.5384605384615384,1.0,percent,False,Percent Era (S3-27)
26,1,Jamie Anderson,0.17506028537170262,0.8249397146282974,0.0,percent,False,Percent Era (S3-27)
26,1,Arike Ogunbowale,0.9856125107913669,0.014387489208633086,0.16666683333333332,percent,False,Percent Era (S3-27)
26,1,Kareem Abdul-Jabbar,0.9856125107913669,0.014387489208633086,0.18824956714628294,percent,False,Percent Era (S3-27)
26,1,Johnny Damon,0.1810554892086331,0.8189445107913669,0.1810543225419664,percent,False,Percent Era (S3-27)
26,1,Mirai Nagasu,0.9856125107913669,0.014387489208633086,0.14508409952038367,percent,False,Percent Era (S3-27)
26,1,Jennie Finch Daigle,0.9856125107913669,0.014387489208633086,0.15947258872901676,percent,False,Percent Era (S3-27)
26,1,Chris Mazdzer,0.9856125107913669,0.014387489208633086,0.15947258872901676,percent,False,Percent Era (S3-27)
26,2,Arike Ogunbowale,0.24472941566265058,0.7552705843373494,0.0,percent,False,Percent Era (S3-27)
26,2,Kareem Abdul-Jabbar,0.26957881325301203,0.730421186746988,0.04517972289156627,percent,False,Percent Era (S3-27)
26,2,Mirai Nagasu,0.966867469879518,0.03313253012048201,0.0,percent,False,Percent Era (S3-27)
26,2,Jennie Finch Daigle,0.966869469879518,0.03313053012048195,0.9307238915662651,percent,False,Percent Era (S3-27)
26,2,Chris Mazdzer,0.966869469879518,0.03313053012048195,0.02409638554216867,percent,False,Percent Era (S3-27)
27,1,Danelle Umstead,0.980001,0.01999899999999999,0.0,percent,False,Percent Era (S3-27)
27,1,Juan Pablo Di Pace,0.980001,0.01999899999999999,0.0,percent,False,Percent Era (S3-27)
27,1,Nikki Glaser,0.12222244444444443,0.8777775555555556,0.0028561428571428496,percent,False,Percent Era (S3-27)
27,1,Joe Amabile,0.980001,0.01999899999999999,0.022857142857142854,percent,False,Percent Era (S3-27)
27,1,Tinashe,0.980001,0.01999899999999999,0.0,percent,False,Percent Era (S3-27)
27,1,DeMarcus Ware,0.980001,0.01999899999999999,0.0,percent,False,Percent Era (S3-27)
27,1,Nancy McKeon,0.980001,0.01999899999999999,0.9742867142857143,percent,False,Percent Era (S3-27)
27,1,John Schneider,0.980001,0.01999899999999999,0.0,percent,False,Percent Era (S3-27)
27,1,Mary Lou Retton,0.980001,0.01999899999999999,0.0,percent,False,Percent Era (S3-27)
27,2,Danelle Umstead,0.1451843859773371,0.8548156140226629,0.0,percent,False,Percent Era (S3-27)
27,2,Juan Pablo Di Pace,0.9943352776203966,0.00566472237960336,0.0,percent,False,Percent Era (S3-27)
27,2,Joe Amabile,0.9943352776203966,0.00566472237960336,1.0,percent,False,Percent Era (S3-27)
27,2,Tinashe,0.9943352776203966,0.00566472237960336,0.0,percent,False,Percent Era (S3-27)
27,2,DeMarcus Ware,0.9943352776203966,0.00566472237960336,0.0,percent,False,Percent Era (S3-27)
27,2,Nancy McKeon,0.9943352776203966,0.00566472237960336,0.0,percent,False,Percent Era (S3-27)
27,2,John Schneider,0.9943352776203966,0.00566472237960336,0.0,percent,False,Percent Era (S3-27)
27,2,Mary Lou Retton,0.9943352776203966,0.00566472237960336,0.0,percent,False,Percent Era (S3-27)
27,3,Juan Pablo Di Pace,0.9702380952380952,0.029761904761904767,0.0,percent,False,Percent Era (S3-27)
27,3,Joe Amabile,0.9702400952380953,0.02975990476190471,0.023810523809523823,percent,False,Percent Era (S3-27)
27,3,Tinashe,0.9702380952380952,0.029761904761904767,0.0,percent,False,Percent Era (S3-27)
27,3,DeMarcus Ware,0.9702380952380952,0.029761904761904767,0.0,percent,False,Percent Era (S3-27)
27,3,Nancy McKeon,0.15476219047619047,0.8452378095238096,0.0,percent,False,Percent Era (S3-27)
27,3,John Schneider,0.9702400952380952,0.02975990476190482,0.005953380952380959,percent,False,Percent Era (S3-27)
27,3,Mary Lou Retton,0.9702380952380952,0.029761904761904767,0.9702360952380952,percent,False,Percent Era (S3-27)
27,4,Juan Pablo Di Pace,0.835819895522388,0.164180104477612,0.014926373134328373,percent,False,Percent Era (S3-27)
27,4,Joe Amabile,0.835819895522388,0.164180104477612,0.08209055223880597,percent,False,Percent Era (S3-27)
27,4,Tinashe,0.139303815920398,0.860696184079602,0.0,percent,False,Percent Era (S3-27)
27,4,DeMarcus Ware,0.8358198955223879,0.1641801044776121,0.02985174626865672,percent,False,Percent Era (S3-27)
27,4,John Schneider,0.835819895522388,0.164180104477612,0.8731303283582089,percent,False,Percent Era (S3-27)
27,4,Mary Lou Retton,0.835818895522388,0.16418110447761203,1e-06,percent,False,Percent Era (S3-27)
27,6,Juan Pablo Di Pace,0.9421487603305786,0.057851239669421406,0.0,percent,False,Percent Era (S3-27)
27,6,Joe Amabile,0.9421507603305785,0.05784923966942146,0.016529925619834712,percent,False,Percent Era (S3-27)
27,6,DeMarcus Ware,0.9421487603305786,0.057851239669421406,0.0,percent,False,Percent Era (S3-27)
27,6,John Schneider,0.9421507603305785,0.05784923966942146,0.9834700743801653,percent,False,Percent Era (S3-27)
27,6,Mary Lou Retton,0.20165329256198347,0.7983467074380165,0.0,percent,False,Percent Era (S3-27)
27,7,Joe Amabile,0.9666676666666667,0.0333323333333333,0.3571431904761904,percent,False,Percent Era (S3-27)
27,7,DeMarcus Ware,0.3285720952380952,0.6714279047619047,0.32857076190476187,percent,False,Percent Era (S3-27)
27,7,John Schneider,0.32539749206349206,0.6746025079365079,0.0,percent,False,Percent Era (S3-27)
27,7,Juan Pablo Di Pace,0.9666676666666667,0.0333323333333333,0.31428604761904755,percent,False,Percent Era (S3-27)
28,2,Mary Wilson,1.0,1.0,0.625,rank,True,Modern Rank + Save (S28+)
28,2,Lamar Odom,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
28,2,Kate Flannery,1.0,1.0,0.125,rank,True,Modern Rank + Save (S28+)
28,2,Ray Lewis,1.0,1.0,0.875,rank,True,Modern Rank + Save (S28+)
28,2,Sean Spicer,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
28,2,James Van Der Beek,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
28,2,Sailor Brinkley-Cook,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
28,2,Karamo Brown,1.0,1.0,0.375,rank,True,Modern Rank + Save (S28+)
28,4,Lamar Odom,1.0,1.0,0.8333333333333334,rank,True,Modern Rank + Save (S28+)
28,4,Kate Flannery,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
28,4,Sean Spicer,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
28,4,James Van Der Beek,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
28,4,Sailor Brinkley-Cook,1.0,1.0,0.16666666666666666,rank,True,Modern Rank + Save (S28+)
28,4,Karamo Brown,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
28,6,Kate Flannery,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
28,6,Sean Spicer,1.0,1.0,0.8,rank,True,Modern Rank + Save (S28+)
28,6,James Van Der Beek,1.0,1.0,0.4,rank,True,Modern Rank + Save (S28+)
28,6,Sailor Brinkley-Cook,1.0,1.0,0.2,rank,True,Modern Rank + Save (S28+)
28,6,Karamo Brown,1.0,1.0,0.6,rank,True,Modern Rank + Save (S28+)
28,7,James Van Der Beek,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
28,7,Kate Flannery,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
28,7,Karamo Brown,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
28,7,Sean Spicer,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
28,8,James Van Der Beek,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
28,8,Kate Flannery,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
28,8,Sean Spicer,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
28,9,James Van Der Beek,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
28,9,Sean Spicer,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
29,2,Anne Heche,1.0,1.0,0.9090909090909091,rank,True,Modern Rank + Save (S28+)
29,2,Johnny Weir,1.0,1.0,0.7272727272727273,rank,True,Modern Rank + Save (S28+)
29,2,Carole Baskin,1.0,1.0,0.8181818181818182,rank,True,Modern Rank + Save (S28+)
29,2,Monica Aldama,1.0,1.0,0.6363636363636364,rank,True,Modern Rank + Save (S28+)
29,2,AJ McLean,1.0,1.0,0.5454545454545454,rank,True,Modern Rank + Save (S28+)
29,2,Charles Oakley,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
29,2,Jeannie Mai,1.0,1.0,0.45454545454545453,rank,True,Modern Rank + Save (S28+)
29,2,Veron Davis,1.0,1.0,0.36363636363636365,rank,True,Modern Rank + Save (S28+)
29,2,Jesse Metcalfe,1.0,1.0,0.2727272727272727,rank,True,Modern Rank + Save (S28+)
29,2,Chrishell Stause,1.0,1.0,0.18181818181818182,rank,True,Modern Rank + Save (S28+)
29,2,Skai Jackson,1.0,1.0,0.09090909090909091,rank,True,Modern Rank + Save (S28+)
29,3,Anne Heche,1.0,1.0,0.9,rank,True,Modern Rank + Save (S28+)
29,3,Johnny Weir,1.0,1.0,0.8,rank,True,Modern Rank + Save (S28+)
29,3,Carole Baskin,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
29,3,Monica Aldama,1.0,1.0,0.7,rank,True,Modern Rank + Save (S28+)
29,3,AJ McLean,1.0,1.0,0.6,rank,True,Modern Rank + Save (S28+)
29,3,Jeannie Mai,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
29,3,Veron Davis,1.0,1.0,0.4,rank,True,Modern Rank + Save (S28+)
29,3,Jesse Metcalfe,1.0,1.0,0.3,rank,True,Modern Rank + Save (S28+)
29,3,Chrishell Stause,1.0,1.0,0.2,rank,True,Modern Rank + Save (S28+)
29,3,Skai Jackson,1.0,1.0,0.1,rank,True,Modern Rank + Save (S28+)
29,4,Anne Heche,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
29,4,Johnny Weir,1.0,1.0,0.8888888888888888,rank,True,Modern Rank + Save (S28+)
29,4,Monica Aldama,1.0,1.0,0.7777777777777778,rank,True,Modern Rank + Save (S28+)
29,4,AJ McLean,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
29,4,Jeannie Mai,1.0,1.0,0.5555555555555556,rank,True,Modern Rank + Save (S28+)
29,4,Veron Davis,1.0,1.0,0.4444444444444444,rank,True,Modern Rank + Save (S28+)
29,4,Jesse Metcalfe,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
29,4,Chrishell Stause,1.0,1.0,0.2222222222222222,rank,True,Modern Rank + Save (S28+)
29,4,Skai Jackson,1.0,1.0,0.1111111111111111,rank,True,Modern Rank + Save (S28+)
29,5,Johnny Weir,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
29,5,Monica Aldama,1.0,1.0,0.875,rank,True,Modern Rank + Save (S28+)
29,5,AJ McLean,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
29,5,Jeannie Mai,1.0,1.0,0.625,rank,True,Modern Rank + Save (S28+)
29,5,Veron Davis,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
29,5,Jesse Metcalfe,1.0,1.0,0.125,rank,True,Modern Rank + Save (S28+)
29,5,Chrishell Stause,1.0,1.0,0.375,rank,True,Modern Rank + Save (S28+)
29,5,Skai Jackson,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
29,6,Johnny Weir,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
29,6,Monica Aldama,1.0,1.0,0.8571428571428571,rank,True,Modern Rank + Save (S28+)
29,6,AJ McLean,1.0,1.0,0.7142857142857143,rank,True,Modern Rank + Save (S28+)
29,6,Jeannie Mai,1.0,1.0,0.5714285714285714,rank,True,Modern Rank + Save (S28+)
29,6,Veron Davis,1.0,1.0,0.14285714285714285,rank,True,Modern Rank + Save (S28+)
29,6,Chrishell Stause,1.0,1.0,0.2857142857142857,rank,True,Modern Rank + Save (S28+)
29,6,Skai Jackson,1.0,1.0,0.42857142857142855,rank,True,Modern Rank + Save (S28+)
29,7,Johnny Weir,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
29,7,Monica Aldama,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
29,7,AJ McLean,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
29,7,Jeannie Mai,1.0,1.0,0.8333333333333334,rank,True,Modern Rank + Save (S28+)
29,7,Chrishell Stause,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
29,7,Skai Jackson,1.0,1.0,0.16666666666666666,rank,True,Modern Rank + Save (S28+)
29,8,AJ McLean,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
29,8,Johnny Weir,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
29,8,Chrishell Stause,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
29,8,Skai Jackson,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
29,9,Johnny Weir,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
29,9,AJ McLean,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
29,9,Skai Jackson,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
30,2,Kenya Moore,1.0,1.0,0.9090909090909091,rank,True,Modern Rank + Save (S28+)
30,2,Christine Chiu,1.0,1.0,0.7272727272727273,rank,True,Modern Rank + Save (S28+)
30,2,Matt James,1.0,1.0,0.8181818181818182,rank,True,Modern Rank + Save (S28+)
30,2,Jimmie Allen,1.0,1.0,0.6363636363636364,rank,True,Modern Rank + Save (S28+)
30,2,Brian Austin Green,1.0,1.0,0.5454545454545454,rank,True,Modern Rank + Save (S28+)
30,2,Martin Kove,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
30,2,Suni Lee,1.0,1.0,0.45454545454545453,rank,True,Modern Rank + Save (S28+)
30,2,"Mike ""The Miz"" Mizanin",1.0,1.0,0.36363636363636365,rank,True,Modern Rank + Save (S28+)
30,2,Melora Hardin,1.0,1.0,0.2727272727272727,rank,True,Modern Rank + Save (S28+)
30,2,Melanie C,1.0,1.0,0.18181818181818182,rank,True,Modern Rank + Save (S28+)
30,2,Olivia Jade,1.0,1.0,0.09090909090909091,rank,True,Modern Rank + Save (S28+)
30,3,Kenya Moore,1.0,1.0,0.9,rank,True,Modern Rank + Save (S28+)
30,3,Christine Chiu,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
30,3,Matt James,1.0,1.0,0.8,rank,True,Modern Rank + Save (S28+)
30,3,Jimmie Allen,1.0,1.0,0.7,rank,True,Modern Rank + Save (S28+)
30,3,Brian Austin Green,1.0,1.0,0.6,rank,True,Modern Rank + Save (S28+)
30,3,Suni Lee,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
30,3,"Mike ""The Miz"" Mizanin",1.0,1.0,0.4,rank,True,Modern Rank + Save (S28+)
30,3,Melora Hardin,1.0,1.0,0.3,rank,True,Modern Rank + Save (S28+)
30,3,Melanie C,1.0,1.0,0.2,rank,True,Modern Rank + Save (S28+)
30,3,Olivia Jade,1.0,1.0,0.1,rank,True,Modern Rank + Save (S28+)
30,4,Kenya Moore,1.0,1.0,0.7777777777777778,rank,True,Modern Rank + Save (S28+)
30,4,Matt James,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
30,4,Jimmie Allen,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
30,4,Brian Austin Green,1.0,1.0,0.8888888888888888,rank,True,Modern Rank + Save (S28+)
30,4,Suni Lee,1.0,1.0,0.5555555555555556,rank,True,Modern Rank + Save (S28+)
30,4,"Mike ""The Miz"" Mizanin",1.0,1.0,0.4444444444444444,rank,True,Modern Rank + Save (S28+)
